	hematokrit	ssn	ast	trombocyty	name	leukocyty	indicator	er-cv	alp	smoker	hemoglobin	weight	relationship	erytrocyty	etytr	hbver	alt
158	9.01068	655-35-4998	66.78983	6.94268	Leah Church	6.26559	1.00000	56.15024	25.57053	no	8.56643	39.95332	single	9.07044	6.10801	5.15345	3.24140
159	7.24397	664-64-8700	56.86044	8.36470	Gina Figueroa	8.10973	1.00000	44.15478	44.13724	no	8.11410	66.17616	nop	6.82261	6.33911	6.90590	1.20989
160	5.83648	375-58-8181	44.71398	8.99230	Russell Johnson	4.78542	0.00000	33.66666	85.58016	no	5.82632	80.81644	divoced	6.15127	7.80883	6.83244	0.52141
161	7.21000	049-85-8838	58.86762	7.59901	Tara Reid	7.55758	1.00000	48.76058	26.60934	no	8.45796	9.34029	widowed	7.30915	6.24481	6.60170	1.09672
162	8.47061	548-20-6124	34.69488	7.74446	Daniel Young	7.18937	0.00000	28.97753	21.47531	N	8.70313	104.50314	divoced	5.64565	6.93641	8.44224	0.67258
163	5.23944	397-64-8576	49.17935	7.70740	Susan Washington	6.73549	1.00000	27.29582	59.43524	no	5.07032	47.57757	married	5.93719	7.66261	7.06063	0.56439
164	4.98839	479-53-3623	37.43021	5.11610	Dawn Andrews	8.33511	1.00000	36.43722	80.13709	yes	6.22360	119.52974	single	5.43836	6.49821	9.10213	0.60300
165	9.34228	588-31-9694	47.08119	8.33856	Benjamin Wright	6.29278	0.00000	64.47493	9.39592	no	9.07141	113.01926	married	6.43414	5.87011	6.84603	0.67226
166	3.84200	778-07-7546	50.47765	7.05043	Manuel Castillo	7.60309	1.00000	51.97187	21.31872	Y	3.85206	120.57445	widowed	3.78943	4.77254	7.95233	0.48574
167	7.02030	475-29-4577	47.52070	8.70921	Rebecca Matthews	6.66090	0.00000	22.02156	39.60620	no	8.15368	47.62877	single	6.28150	7.10849	6.74635	0.59606
168	3.83192	043-02-2320	50.74164	5.08819	Paul Carter	6.98524	0.00000	69.53341	88.43138	N	6.13464	98.59335	single	4.15401	7.69723	6.18787	0.75497
169	3.83670	747-80-5063	73.83973	6.80786	Randall Parker	8.78645	1.00000	75.88647	86.73046	Y	5.76827	95.29600	single	4.44818	5.25134	7.78065	0.45491
170	3.53260	359-68-7413	58.22418	8.20701	Deborah Williams	8.29889	1.00000	59.27900	87.63578	no	5.81209	20.61220	divoced	5.54930	8.39426	7.98000	0.70380
171	9.50645	699-79-7779	53.88869	8.82170	Edward Walter	7.36010	0.00000	69.00595	10.82392	Y	9.31042	23.12322	widowed	5.04214	5.82049	7.85741	1.00322
172	4.41172	802-20-2559	64.51483	4.28143	John Bolton	7.68188	1.00000	74.59551	84.80150	Y	6.17626	95.42811	married	4.15807	7.58951	9.03339	0.19699
173	8.16336	471-23-4822	60.35924	4.54264	Vernon Ramirez	6.98860	1.00000	68.24053	82.90359	yes	6.59204	114.35082	single	6.70616	7.87854	6.69473	0.69396
174	7.65789	746-55-8038	65.07669	10.30037	Matthew Stanley	6.00740	1.00000	62.29022	50.19824	Y	7.92618	75.86421	divoced	8.96481	7.06245	6.52072	3.24501
175	4.33681	352-61-4389	73.81508	8.92819	Michael Cervantes	6.81152	1.00000	39.42667	55.12738	no	4.77639	96.25674	divoced	5.43960	8.06866	8.55947	0.72510
176	8.55733	472-08-4764	50.31108	7.07383	Anthony Rhodes	7.94331	0.00000	49.32413	30.48870	no	8.29307	73.16879	widowed	5.34499	8.87705	7.74933	0.60961
177	4.14900	074-34-6424	50.46733	5.60453	Anthony Smith	7.03514	1.00000	43.47485	83.60580	yes	5.83131	138.95561	single	4.74951	6.97562	8.30523	0.82353
178	7.05447	375-74-2730	51.45981	6.06161	Daniel Mcdaniel	7.95626	1.00000	67.09335	86.48384	yes	6.02258	93.86085	single	6.77481	5.50814	7.59848	0.83160
179	7.76153	228-35-1116	44.24029	8.99574	Jaime Pratt	8.07874	1.00000	63.49058	36.33541	no	8.19946	106.93071	single	9.31552	8.35047	5.56077	4.22822
180	5.64782	497-20-7843	52.63021	7.20594	Ashley Edwards	7.01514	0.00000	45.88368	86.59012	N	6.63237	121.43770	divoced	5.28629	6.85037	7.25347	0.34933
181	6.10010	772-81-2034	45.49130	8.66820	Jeremiah White	7.36339	0.00000	63.29993	81.40457	no	5.51512	129.71448	widowed	6.46085	7.05261	6.21394	0.77220
182	7.74285	504-75-5463	46.30845	7.85286	Jennifer Armstrong	8.25616	0.00000	64.50806	56.83640	Y	7.82129	157.70417	single	6.93371	6.94458	6.08974	0.91013
183	5.75894	451-33-8867	51.82741	9.86283	Kevin Castillo	6.89324	0.00000	46.95660	82.37316	no	6.47746	42.31954	divoced	5.16822	6.31895	6.58338	0.46118
184	7.69000	534-13-6007	57.05935	8.55756	Mary Olsen	7.69115	1.00000	39.81068	58.50613	yes	7.66676	76.84532	separated	7.45213	7.11087	6.54248	1.30441
185	7.87485	064-68-7008	63.36651	7.08281	Kelsey Coleman	6.85870	0.00000	63.92212	24.48127	no	4.16421	39.58001	nop	6.04363	9.04787	7.07999	0.60336
186	7.99149	393-43-8997	60.53044	8.70967	Kyle Rangel	7.09118	1.00000	33.56628	21.40518	Y	8.51605	45.37536	widowed	9.91211	5.79675	8.44950	7.28781
187	4.21147	196-20-6744	53.83205	6.13619	Jonathan Berry	6.01933	1.00000	36.01212	85.57874	no	6.46195	83.93148	widowed	5.94620	7.14039	7.38698	0.83511
188	5.89681	688-44-0582	39.37094	10.97211	Erica Butler	6.76381	0.00000	56.72501	54.88640	no	4.89588	54.54190	divoced	7.67083	5.93595	8.11898	1.15209
189	6.20626	638-01-1637	56.67396	7.33568	April Richard	7.07008	0.00000	31.39387	87.32441	no	6.25284	144.00103	single	4.87734	7.65293	9.25571	0.60921
190	10.17102	394-20-5592	46.46919	8.03094	John Schwartz	5.09322	1.00000	63.36249	18.32412	no	9.00134	16.26805	single	8.46288	6.28477	7.01627	2.15793
191	7.15666	366-29-6537	46.71528	7.83878	Amy Steele	5.13540	1.00000	21.82408	24.81873	no	8.61446	134.18844	separated	9.77139	6.05263	7.05757	6.25819
192	5.56584	450-38-6866	40.24669	10.56796	Jessica Holt	6.65237	0.00000	61.69857	85.12871	no	6.07783	98.95555	married	6.19245	7.55503	6.15491	0.52005
193	6.78820	239-60-7238	38.43505	8.59366	Grace Young	7.47491	0.00000	42.85716	52.51476	Y	7.67703	71.58323	married	6.93093	7.73747	7.18237	0.97746
194	7.75186	556-72-8020	44.25758	6.94522	Susan Aguirre	8.56217	1.00000	52.55953	46.29751	yes	4.59622	122.87672	widowed	6.20903	6.10436	6.68908	0.54119
195	5.81579	593-65-1442	47.49169	5.87796	Susan Curtis	7.36377	1.00000	48.60033	84.41558	no	5.75015	47.73974	separated	5.62204	5.84086	8.11747	0.76964
196	7.18427	048-29-2113	59.15144	6.53530	Zachary Owen	7.39663	0.00000	32.41392	92.15218	no	6.23101	67.91152	married	6.13116	7.79930	7.38985	0.84321
197	9.20652	843-73-2431	34.06904	8.02948	Harold Mcmillan	6.98435	0.00000	88.13207	10.48622	no	8.94006	69.08503	divoced	6.09227	7.89886	8.06466	0.27144
198	7.39990	469-95-7341	51.62330	5.36134	Patrick Stewart	7.79821	1.00000	36.26053	71.55417	Y	5.28079	7.83232	nop	6.08685	6.26003	8.76528	0.58840
199	5.28521	757-93-2157	43.14654	4.28390	Ricky Hicks	7.21668	1.00000	63.81842	44.32357	no	4.58818	68.25430	married	3.69201	7.39271	7.51781	0.30242
200	5.57099	439-79-1637	50.14929	4.78672	Kristina Ortiz	8.35461	1.00000	84.19532	80.91197	no	6.88989	119.47744	separated	5.69452	6.23492	9.07592	0.72957
201	8.43320	894-74-1087	62.33356	8.56609	Robert Molina	6.87753	0.00000	44.67770	18.67278	no	8.81459	114.55396	single	6.14331	8.01964	6.87279	0.66009
202	9.48498	604-64-5439	55.24321	10.07195	Andrew Cardenas	7.91842	0.00000	80.76776	14.96373	yes	9.71900	116.91659	married	7.99403	7.61096	7.13569	1.36093
203	7.17944	694-28-5346	33.96621	9.13407	Kenneth Flores	5.72910	1.00000	76.21581	38.02500	yes	8.03200	132.20810	married	7.81567	6.07890	5.72820	1.30382
204	7.48682	196-24-6243	65.02946	9.32192	Grace Jenkins	5.63941	1.00000	36.98173	58.50111	N	7.66707	45.94181	married	8.98854	9.16525	9.49073	3.15193
205	10.19243	280-04-5493	38.44960	7.36749	Patricia Clayton	6.90262	1.00000	55.89266	25.77706	Y	8.52178	92.29462	divoced	4.80436	7.79802	8.13988	0.57727
206	6.27665	641-34-9662	59.74665	7.70038	Gary Powers	7.48104	0.00000	44.63656	61.79359	yes	4.97193	72.53350	single	7.03031	7.30232	5.16502	1.10726
207	8.48365	047-31-4275	63.60439	8.18856	Mandy Curtis	7.68868	0.00000	60.23993	37.76076	Y	8.37959	53.18753	nop	5.96748	8.13016	7.43111	0.69877
208	6.10651	180-58-2837	63.12890	10.72742	Benjamin Lopez	8.19486	0.00000	37.78505	79.55096	yes	5.90843	131.84537	divoced	5.51381	7.93229	7.46807	0.81094
209	9.12868	500-42-3482	31.28480	7.17706	Annette Fischer	8.51966	1.00000	72.02634	34.87623	no	8.45489	3.41320	divoced	8.88847	6.91929	7.47455	2.95694
210	5.08794	883-88-2877	53.15729	7.56055	Kevin Boyer	7.04930	1.00000	22.92627	79.41452	no	5.47343	58.23186	separated	6.39161	6.71005	7.39819	0.77466
211	8.55583	472-92-8936	64.66948	7.36381	Jack Taylor	8.09995	1.00000	82.14053	48.71504	no	7.95680	55.57627	divoced	8.59353	6.11570	6.81450	2.09581
212	9.09859	897-02-7525	30.01625	6.79415	Joshua Lopez	5.24136	1.00000	51.25775	51.86799	yes	7.71019	59.45207	married	8.13473	8.34146	7.46209	1.55755
213	4.98499	873-16-0510	33.07023	8.83611	Gina Owens	7.37121	0.00000	45.44331	77.42673	Y	7.09944	30.50264	separated	5.88013	6.45278	7.00949	0.74984
214	7.76932	774-96-6634	47.21534	6.10583	Edward Tyler	5.66151	0.00000	57.25917	13.57011	yes	3.28946	65.96849	single	7.05895	6.90569		1.06134
215	6.75705	664-03-8711	40.56484	10.32724	Mark Mendez	8.08340	1.00000	78.28474	25.20181	yes	8.37318	95.92839	divoced	7.79091	5.21531	8.39755	1.32187
216	4.58094	636-91-4563	62.87266	5.41560	Dylan Smith	8.47221	1.00000	41.58216	78.47601	no	5.54357	106.57782	divoced	5.16332	7.72610	8.18738	0.37191
217	5.91994	453-16-5289	62.14590	6.84104	Kevin Patrick	6.31324	0.00000	42.25393	86.40238	yes	5.94342	76.12355	separated	6.32725	7.16311	9.03335	1.07274
218	9.09568	467-53-1554	53.32982	8.77483	Zachary Baker	7.10723	1.00000	56.84167	22.25975	no	8.86527	29.52615	nop	9.08119	8.26748	6.09424	3.38373
219	7.38793	461-06-4296	40.77865	6.26246	David Morgan	8.79787	0.00000	57.23833	78.64695	Y	5.80113	101.49730	single	4.01402	7.70100	7.30506	0.70012
220	8.58093	176-46-7352	56.85201	7.74322	Jasmin Sullivan	7.53673	1.00000	40.97308	24.44961	Y	8.73875	51.60474	separated	5.87477	8.28007	7.61154	0.79057
221	10.30972	698-30-2881	60.39794	6.82842	Jennifer Morton	6.32009	1.00000	67.89137	11.02530	Y	9.34534	26.38550	nop	9.74248	7.30803	8.20681	6.23713
222	3.38837	745-66-5772	43.81141	4.69135	Katie Bell	5.05050	1.00000	60.31338	85.90617	Y	6.55638	140.62078	single	4.33332	7.80915	8.35545	0.82452
223	4.38929	610-34-1307	52.58939	6.80752	Richard Brown	8.12631	1.00000	58.19497	70.58378	no	7.21449	46.22969	nop	6.46057	7.08232	6.64301	0.42164
224	7.94634	665-01-6963	29.97397	8.54096	Kurt Wheeler	5.97629	1.00000	55.72376	21.38387	Y	3.94635	75.64591	widowed	6.55743	6.76326	7.67737	0.49883
225	6.31010	275-74-5486	60.60571	5.35277	Ashley Vargas	7.13116	1.00000	46.47237	83.39807	no	5.76926	-12.85444	widowed	5.91374	6.57141	5.26528	0.69378
226	9.16082	070-26-8079	51.93042	8.24179	Marcus Moran	7.93816	0.00000	66.54879	44.41841	no	8.19107	89.35880	single	6.64397	7.21198	6.00863	0.72077
227	6.79980	845-86-7672	56.71236	7.60398	Caroline Woodward	7.39588	0.00000	46.22885	73.97803	no	7.12226	35.65923	nop	7.31999	5.05774	6.70475	1.05658
228	9.42119	007-27-2011	54.21469	8.05241	Elizabeth Johnson	10.71576	1.00000	55.94149	43.71385	Y	7.95675	87.07836	divoced	7.83299	7.40142	6.87897	1.42614
229	6.11803	165-53-0656	53.78932	7.82502	Roger Brewer	9.51380	0.00000	63.94916	72.57970	no	7.13465	78.10021	married	3.58408	5.20976	6.94603	0.67535
230	10.79113	427-41-8138	41.63889	6.57882	Mark Zimmerman	5.99479	1.00000	40.25806	10.83462	N	8.81563	9.43772	separated	7.76850	6.07804	7.09426	0.99548
231	5.94929	290-33-0206	34.57460	8.01894	Kimberly Thomas	6.92159	0.00000	48.87724	75.89233	N	7.00869	45.29000	single	3.84781	6.29319	6.42255	0.94443
232	9.22717	746-55-8038	26.89333	9.22940	Matthew Stanley	5.87051	1.00000	41.29204	27.23538	no	8.44157	13.45747	married	11.87975	6.76140	5.44694	48.71618
233	4.42015	338-84-3743	39.71974	5.06455	Amanda Hill	8.74873	1.00000	44.47828	88.16635	Y	6.00570	70.55192	nop	4.52559	5.69258	6.44236	0.54225
234	6.22328	878-26-0082	28.52383	5.69783	Scott West	6.84990	1.00000	20.13119	63.59200	yes	7.37606	83.04352	divoced	7.05069	8.09169	7.06407	0.81214
235	9.45018	636-36-0498	48.55970	7.43891	Carol Rodriguez	6.76978	1.00000	71.97745	27.73221	no	8.30021	65.82657	divoced	7.09936	8.05414	8.16019	0.89053
236	5.70515	078-47-1795	54.38504	6.16077	Scott Torres	6.63199	1.00000	64.51292	42.80727	no	4.58174	113.55150	single	5.12424	6.53868	7.52954	0.61273
237	4.52273	683-55-5496	52.40845	10.84339	Lauren Hughes	7.07159	1.00000	59.80170	49.58748	no	7.86448	90.94618	nop	5.18934	9.62112	7.90880	0.44169
238	4.94277	510-62-7844	43.97415	9.89337	Matthew Armstrong	7.67237	0.00000	64.25333	83.20565	no	6.92269	66.59855	single	6.11234	7.52319	6.18984	0.61850
239	7.04867	144-61-1145	35.33399	6.97630	Debbie Mcpherson	7.35333	1.00000	81.53663	73.42036	no	5.26425	88.84933	married	6.82101	6.47263	6.77933	0.91663
240	5.52513	175-48-2105	28.91366	7.71603	Natalie Barnes	4.62556	0.00000	68.34367	82.36836	no	6.94228	71.39313	divoced	5.04440	8.71043	7.06794	0.51088
241	5.18232	662-40-8145	72.61531	10.55749	Amber Rojas	7.39082	0.00000	34.14184	83.94726	no	5.91145	61.44586	married	7.40894	6.32770	5.94704	1.15409
242	9.85612	670-44-1182	33.62824	9.43448	Cindy Castillo	7.38950	1.00000	27.13757	12.86465	no	9.51112	85.02795	married	5.77530	7.58524	7.52580	0.69986
243	6.46575	070-49-7294	52.78983	4.56098	Javier Higgins	6.70178	1.00000	69.49185	76.77767	no	6.54147	54.09380	separated	5.87465	5.77148	6.94989	0.81983
244	9.50025	141-78-4755	42.79740	8.85908	Elizabeth Bell	7.01507	1.00000	58.72228	55.90643	yes	7.60061	90.64728	nop	8.78729	7.98866	7.51921	3.00682
245	6.67522	237-02-3384	58.74077	8.90376	Grace Stewart DVM	7.75232	0.00000	73.59415	89.20750	no	6.65674	107.18732	married	6.39492	8.76853	6.65671	1.00135
246	6.91901	755-48-1603	53.04733	3.65385	Thomas Villanueva	6.29882	1.00000	22.49115	85.19518	Y	6.51763	83.69058	married	5.89839	8.14605	7.57882	0.50733
247	8.98112	472-98-9897	49.69616	7.65047	Rachel Flores	6.35962	0.00000	73.64311	29.90245	no	8.65883	85.71779	divoced	4.80860	6.91535	7.94463	0.61425
248	9.00337	372-44-3740	62.17927	7.56406	Eric Sullivan	7.86150	1.00000	49.27000	14.39879	no	8.98205	69.04356	single	8.14330	6.36982	9.27894	2.03715
249	9.34291	423-83-4626	29.00118	7.41485	Susan Fernandez	7.27551	1.00000	46.45114	12.40696	no	9.35117	169.78065	married	7.79898	6.52565	7.66866	1.20756
250	8.32860	294-10-2249	48.12642	5.40016	Amanda Lee	8.28931	1.00000	56.06249	17.06226	no	9.08000	65.07029	married	6.96703	7.88118	7.28109	0.97386
251	5.28815	065-42-2812	36.36633	5.18747	Benjamin Jackson	6.15906	1.00000	23.67041	80.08505	Y	5.29703	72.92200	married	4.46238	8.33232	6.71093	0.44920
252	8.05337	886-37-1209	42.91131	8.88847	William Green	7.26448	0.00000	46.90820	11.24077	Y	9.38696	33.99312	married	5.55714	8.82238	8.43671	0.68427
253	5.83291	712-83-7602	47.03653	9.88680	Christine Henson	7.38880	0.00000	14.53692	88.39949	no	6.41316	44.43157	widowed	5.33085	7.27788	8.06360	0.72165
254	4.55327	452-91-4020	55.19805	6.67547	John Harper	4.85814	1.00000	76.07349	67.01159	yes		94.14826	divoced	4.97895	4.69762	5.50306	0.31698
255	8.80208	625-14-0597	46.67070	6.53449	Christopher Henry	7.76217	1.00000	73.22982	11.16101	no	8.80216	93.15403	separated	7.28882	7.82350	7.19450	1.06093
256	9.45981	535-85-0921	51.30325	7.74442	Jennifer Robinson	6.94522	0.00000	61.22201	24.73471	no	8.86393	100.96776	married	4.65045	8.15758	7.30508	0.56646
257	8.71877	541-47-1711	40.89383	7.07512	Briana Reed MD	5.93470	0.00000	53.04209	19.21871	no	8.95479	71.39707	divoced	7.96071	7.18630	5.73276	1.58241
258	9.45726	597-70-2397	64.30313	6.63012	Elizabeth Edwards	6.97673	1.00000	32.61545	9.11444	no	9.19769	95.09392	widowed	8.78535	6.33646	6.82420	2.49729
259	7.55413	051-11-5390	50.11355	9.96243	Angie Levine	6.91185	1.00000	57.55544	64.86611	no	7.46036	-3.14721	married	9.73938	9.25417	5.17952	6.28214
260	3.96998	642-02-6735	48.60508	6.27872	Tonya Avila	6.41506	1.00000	45.08515	89.04914	yes	5.66473	88.61053	divoced	4.87592	6.52771	6.45069	0.61711
261	7.03428	110-59-2553	51.53475	9.30884	Diana Obrien		1.00000	47.26995	50.27181	no	8.10201	55.45675	divoced	9.11291	6.08014	8.80108	3.80003
262	5.89170	377-25-8859	74.91509	7.34468	Heather Martinez	7.71268	0.00000	50.23386	90.09884	yes	6.61367	78.48066	separated	4.90012	7.77737	7.15955	0.56011
263	9.01970	712-48-5371	44.72267	7.33895	Olivia Clark	7.50430	0.00000	70.73884	17.73043	no	8.75535	102.55362	divoced	4.87737	4.14990	8.29371	0.73448
264	5.06852	202-78-3483	43.43269	11.20222	Jared Mayer	6.07055	0.00000	58.94638	81.64673	yes	5.97950	30.98144	divoced	7.43362	6.65190	8.09446	0.97811
265	7.34788	875-70-8318	41.06580	7.95941	Rebecca Newman	6.44822	1.00000	37.72778	14.83348	Y	9.23627	94.61404	married	8.32189	7.66931	6.57980	2.39523
266	8.11255	815-51-1056	76.42706	4.99757	Darryl Garza	6.30354	1.00000	55.90541	67.04543	no	5.11903	89.08180	single	5.80929	6.94023	8.34534	0.77349
267	4.81088	801-91-8311	47.27184	6.73583	Kayla Shaw	8.80853	1.00000	33.85370	83.86114	N	6.29650	98.65500	nop	6.40918	6.11899	8.23634	0.90768
268	5.17887	721-73-2951	53.62701	5.62850	Christine Jennings	7.02461	1.00000	66.52275	90.42996	no	6.24129	64.91603	divoced	5.56353	7.07091	9.76534	0.99857
269	7.29649	721-73-2951	70.16921	7.85181	Christine Jennings	9.86749	0.00000	48.61365	75.86861	N	7.09061	92.22747	widowed	5.57881	7.57469	7.30705	0.73039
270	9.63376	694-47-3294	53.57528	9.27616	Robert Hicks	7.39440	0.00000	49.17059	15.32073	Y	8.81615	54.36149	divoced	6.66599	6.62113	5.94564	0.92927
271	7.27596	335-34-5691	53.41568	9.07632	Christine Wells	6.36517	1.00000		50.34264	no	7.91322	-9.95612	single	9.55369	8.80350	8.85785	5.31615
272	9.39853	565-13-2292	51.72192	7.54850	Karina Woods	7.12945	1.00000	71.27770	25.73651	no	8.40374	129.00338	divoced	8.05768	6.53542	6.26002	1.59933
273	5.36888	709-19-3679	50.90643	10.42393	Justin Ryan	5.74147	0.00000	36.25522	84.82587	no	6.50152	56.37714	married	5.94772	9.51091	7.04409	0.80497
274	6.02124	753-66-6279	45.47287	4.73507	Ms. Stacy Vazquez	8.23047	1.00000	64.40489	81.31592	no	6.55406	127.45764	married	6.14754	6.45676	6.28564	0.65103
275	6.12353	014-93-5959	53.24958	6.46079	Sandra Fuentes	7.78019	0.00000	26.32207	52.62403	no	4.83171	26.84892	separated	6.03485	9.14748	6.98910	0.68871
276	9.26891	480-97-7114	52.23414	9.28324	Andrea Stewart	6.09545	1.00000	76.25289	56.93666	Y	7.77812	38.31297	married	9.22076	5.05390	7.10807	3.80697
277	6.22617	284-26-0473	50.97146	6.21917	Cynthia Hernandez		0.00000	56.19415	73.64278	no	5.28540	79.46068	single	6.75731	7.12759	8.13067	0.82406
278	6.48473	498-89-0082	46.09128	8.80539	Kyle Olson	6.86739	0.00000	25.76764	23.83508	no	4.01830	135.79674	widowed	8.21039	7.29095	6.16246	1.79069
279	6.74923	785-32-8663	21.70010	8.49091	Joseph Garcia	6.85519	0.00000	44.75808	16.98267	no	4.07312	86.67636	separated	7.36104	6.06339	9.16630	0.93831
280	9.34611	503-79-7062	65.25397	8.75676	Chelsea Oneill	7.53593	0.00000	48.62903	17.13673	Y	9.61341	57.54302	divoced	3.59045	7.91572	8.99826	0.26303
281	5.53749	251-78-3396	53.98203	8.82247	Jennifer Carter	7.49075	0.00000	58.80257	86.35167	Y	6.59657	53.69881	married	5.31899	8.94290	6.27672	0.98702
282	8.45870	680-32-8497	43.41217	9.78005	Pamela Davis	6.57344	0.00000	69.76190	12.79837	no	9.62870	84.25130	married	6.79773	9.07866	6.11802	0.95373
283		400-10-4154	59.09069	4.22995	David Harvey	8.38811	1.00000	45.17207	70.87443	no	7.45025	66.94578	married	6.74205	8.19525	8.42882	0.82392
284	5.49998	840-72-1634	51.06939	9.24642	Ashley Black	7.16503	0.00000	29.17164	76.36545	yes	5.64002	134.39830	single	7.31536	6.33549	8.15075	0.89927
285	6.20529	603-79-5012	47.32667	6.31692	Theresa Sanders	6.61679	1.00000	60.66976	41.13453	no	4.49736	82.12658	divoced	5.41259	6.43145	8.09024	0.50980
286	10.19448	224-60-3624	100.00000	8.75651	Maria Porter PhD	7.17273	0.00000	53.37734	17.54971	no	9.95722	99.30065	married	6.48591	6.17893	7.65133	0.66990
287	11.26088	432-98-3202	40.57906	6.64512	Jordan Wade	10.08196	1.00000	73.74602	21.97424	no	8.74777	63.61297	single	6.75784	6.98459	8.10193	0.87080
288	6.76029	741-88-5398	55.78405	8.33774	Ellen Clark	7.75573	0.00000	56.34546	67.52775	yes	5.07511	47.97602	separated	5.82080	8.58652	5.51732	0.61054
289	8.95686	587-44-2257	68.71961	8.72740	Lauren Phillips	8.09308	1.00000	55.47720	39.41287	Y	7.99553	24.03320	single	8.78280	8.19196	8.25956	2.80490
290	10.65474	560-41-7822	44.69404	7.19329	Anthony Mccoy	6.20742	1.00000	44.95428	54.07959	N	7.60913	92.39098	widowed	8.09555	7.65535	6.35611	1.71237
291	9.34494	813-87-7876	52.80687	7.48827	Debra Stevens	5.71377	1.00000	61.21954	25.38533	Y	8.62581	95.00351	single	11.18827	7.26272	7.23350	24.44432
292	8.07461	237-39-3429	47.69514	8.96767	Ann Nelson	7.18574	0.00000	66.52939	23.84113	no	8.70211	84.37145	divoced	5.70042	6.52254	8.02381	0.31000
293	8.71357	839-92-0535	49.12606	8.73761	Bianca Williams	5.72978	1.00000	67.02215	30.12488	no	8.45005	77.48897	widowed	6.97197	8.48097	6.16199	0.87400
294	6.66486	590-51-2105	27.70599	7.37577	Debbie Dougherty	7.23648	0.00000	66.25004	37.76666	Y	4.60143	68.91117	single	6.91150	8.17907	9.36354	1.04783
295	9.26950	667-14-9178	63.75772	8.46134	Andrew Gaines	6.42644	1.00000	47.76042	29.53879	yes	8.33988	133.26813	divoced	9.71945	6.95103	7.43312	6.09724
296	7.16321	047-50-1773	59.15123	7.86713	Erika Fields	7.67841	1.00000	40.02016	55.85330	Y	7.79760	27.67096	married	6.43778	4.50247	6.66923	0.84682
297	6.04662	261-21-8866	37.65873	8.56824	Chad Adams	6.03159	1.00000	68.55566	77.07063	no	5.57519	50.11400	single	7.37676	9.27859	6.67158	0.89790
298	8.07652	013-88-3181	62.11211	8.19246	Scott Mcmillan	7.72358	0.00000	60.35229	62.65889	yes	7.53941	-31.78373	nop	4.58176	6.86201	7.94704	0.48426
299	8.19744	851-72-2618	41.34266	7.39719	Christopher Martinez	9.34540	0.00000	49.94476	21.64052	no	8.70016	53.29461	separated	5.64184	6.50547	6.30444	0.45598
300	8.63463	441-71-1432	69.11312	8.14287	Roger Koch	7.60682	1.00000	43.29222	15.63158	no	9.01903	73.71346	separated	7.90986	6.28808	7.44669	1.70457
301	4.94496	889-28-2818	67.19608	4.92073	Christopher Perkins	9.22579	1.00000	73.31781	88.84246	no	6.76299	42.85193	divoced	5.37061	7.29145	6.87284	0.75019
302	6.47071	450-60-8089	40.45072	6.03088	Lisa West	6.88760	1.00000	20.31629	63.50487	no	5.06610	105.17100	single	5.47766	8.18408		0.28922
